DCW,20210301,26.75,29.7,26.15,28.95,7127862
DECCANCE,20210301,409.95,415.5,409.95,413.25,44784
DEEPAKFERT,20210301,191.8,219.25,187.65,212.35,7670978
DEEPAKNTR,20210301,1385,1573.9,1379.05,1563.75,2627071
DEEPENR,20210301,40.8,42.1,40.1,40.8,25970
DELTACORP,20210301,149.2,152.85,147,148.9,1460385
DELTAMAGNT,20210301,30.1,31.35,29.05,30.8,10033
DEN,20210301,57.1,62.5,57.1,59.85,2407745
DENORA,20210301,262.65,262.95,258,258.85,5573
DFMFOODS,20210301,402,402,377.05,380.05,48143
DGCONTENT,20210301,9.4,9.4,9.4,9.4,183978
DHAMPURSUG,20210301,175.1,182,173.15,180.4,767361
DHANBANK,20210301,14.5,15.4,14.3,14.85,4087720
DHANI,20210301,365,378.9,354,358.4,1585698
DHANUKA,20210301,727.1,747.55,723.25,726.95,31406
DHARSUGAR,20210301,5.9,5.9,5.45,5.7,18515
DHFL,20210301,20.75,20.75,20.75,20.75,576976
DHUNINV,20210301,276.5,296,276.5,286.4,12102
DIAMONDYD,20210301,632.25,727.1,632.25,690.5,25131
DICIND,20210301,413,415,405,409.25,22175
DIGISPICE,20210301,104.05,104.05,104.05,104.05,50437
DISHTV,20210301,11.5,11.65,11.35,11.4,5271113
DIVISLAB,20210301,3396.7,3485,3381.35,3461.55,660836
DIXON,20210301,20097,20199,19310,19483.5,39204
DLF,20210301,305.8,310.7,302,307.3,8238981
DLINKINDIA,20210301,114.25,114.3,110,111.45,221946
DMART,20210301,3023.4,3024.15,2900,2908.45,439920
DNAMEDIA,20210301,0.85,0.85,0.85,0.85,16000
DOLAT,20210301,54.15,54.8,51.35,52.6,772351
DOLLAR,20210301,252.7,260,252.7,257.4,53673
DONEAR,20210301,33.9,34.25,32.9,33.55,32731
DPABHUSHAN,20210301,128.95,128.95,122.5,123.9,3320
DPSCLTD,20210301,13.6,13.7,13.1,13.15,85903
DPWIRES,20210301,113.15,115.1,113,114.8,4023
DREDGECORP,20210301,419,437.8,396.5,414.65,1640148
DRREDDY,20210301,4445,4478,4400.25,4453.4,709073
DSSL,20210301,65.7,68.55,63.25,64.1,73086
DTIL,20210301,278,291.4,277.3,286.95,19242
DUCON,20210301,6.85,7.1,6.75,6.75,163956
DVL,20210301,98.5,102.35,96.05,97.5,67395
DWARKESH,20210301,30.15,31.8,29.55,31.45,3387978
DYNAMATECH,20210301,928,960,909,931.55,43110
DYNPRO,20210301,409.7,470,403.05,449.1,339887
EASTSILK,20210301,1.7,1.75,1.7,1.7,9500
EBBETF0423,20210301,1107.25,1107.25,1105.8,1106.25,709
EBBETF0425,20210301,1021,1050,1015.52,1017.66,18358
EBBETF0430,20210301,1117.95,1118,1110,1111.72,15772
EBBETF0431,20210301,998.94,998.99,996.02,998.13,7824
EBIXFOREX,20210301,449.4,450,440.35,443.55,2208
ECLERX,20210301,933.8,941.85,925,935.6,28648
EDELWEISS,20210301,70,72,68.6,69.5,2751965
EICHERMOT,20210301,2523,2568.9,2497.15,2556.15,1283153
EIDPARRY,20210301,318.95,340,318,335.95,1246142
EIHAHOTELS,20210301,268.1,273.55,265.1,271.8,2091
EIHOTEL,20210301,97.5,97.75,96.05,96.6,438701
EIMCOELECO,20210301,337.75,353,335.5,346.45,4093
EKC,20210301,77.9,79.55,75.6,77.05,351978
ELECON,20210301,57.4,58.05,55.05,55.3,378744
ELECTCAST,20210301,25.25,25.75,24.4,25.2,888471
ELECTHERM,20210301,121.2,122.45,118.15,118.45,18337
ELGIEQUIP,20210301,186.45,187.45,183.35,185.45,185073
ELGIRUBCO,20210301,28.5,28.9,26.35,27.45,64015
EMAMILTD,20210301,456,475,442.5,459.9,567521
EMAMIPAP,20210301,95.9,96.45,93.85,94.25,11330
EMAMIREAL,20210301,52.5,52.5,49.05,49.05,138316
EMKAY,20210301,69.4,72.65,69.2,70.1,25575
EMMBI,20210301,81.9,83.9,81.4,82.7,16517
ENDURANCE,20210301,1450,1478,1400,1404.85,81479
ENERGYDEV,20210301,10.35,10.35,9.65,10.05,29029
ENGINERSIN,20210301,81.45,89.25,81.2,86.2,34049536
ENIL,20210301,159.8,167.5,158.25,161.85,66146
EPL,20210301,218.35,223,217.35,220.7,274823
EQ30,20210301,428.74,428.74,415,415,88
EQUITAS,20210301,86,88.6,85.65,88.15,1993322
EQUITASBNK,20210301,47.3,50.8,47,49.45,2542227
ERIS,20210301,599.9,602.8,592.4,594.25,99028
EROSMEDIA,20210301,28.4,29.85,27.6,28.75,580351
ESABINDIA,20210301,1880,1932.95,1869.95,1899.35,28352
ESCORTS,20210301,1342,1342,1278,1288.7,1623331
ESSARSHPNG,20210301,8.55,9.3,8.55,9,57498
ESTER,20210301,105.25,106.9,104.6,105.95,184864
EVEREADY,20210301,335,335,300.6,305.75,2469215
EVERESTIND,20210301,312.8,318.05,310.1,311.25,45660
EXCEL,20210301,2.7,2.75,2.55,2.75,57786
EXCELINDUS,20210301,840,872,840,863.05,17043
EXIDEIND,20210301,204.5,207.4,203,206.55,2612806
EXPLEOSOL,20210301,506,522.25,506,508.35,9068
FACT,20210301,88.9,105.4,87.85,104.55,9474284
FAIRCHEMOR,20210301,615.7,645.8,613,623.45,11669
FCL,20210301,69.05,70,68.5,68.75,223643
FCONSUMER,20210301,8.05,8.15,7.95,7.95,4320399
FCSSOFT,20210301,0.8,0.8,0.75,0.75,2336171
FDC,20210301,283,283,275.8,279.3,161443
FEDERALBNK,20210301,84.65,84.75,82.5,83.05,13016839
FEL,20210301,10.3,10.35,9.9,10.1,1308315
FELDVR,20210301,13.95,14.2,12.65,13.35,58217
FIEMIND,20210301,538,552,534.05,544,26434
FILATEX,20210301,68.5,68.8,67.25,67.85,454424
FINCABLES,20210301,391.1,398.1,390.35,392.6,119362
FINEORG,20210301,2350,2364.95,2305.35,2326.65,19314
FINPIPE,20210301,622,640,619.1,622.3,142869
FLEXITUFF,20210301,22.85,25.2,22.85,25.2,5968
FLFL,20210301,78.8,79.8,78.4,78.55,131998
FLUOROCHEM,20210301,588.9,588.9,570.6,576.4,81007
FMGOETZE,20210301,302.15,306.45,302.15,304.4,15759
FMNL,20210301,17.3,18,17.3,17.7,26287
FORCEMOT,20210301,1309.95,1332.7,1306.4,1312,21097
FORTIS,20210301,159,172.4,159,170.75,5710024
FOSECOIND,20210301,1219.95,1239,1209,1224.25,1087
FRETAIL,20210301,70,70.4,69.05,69.35,1919671
FSC,20210301,94.45,95.25,91.5,92.55,68269
FSL,20210301,100.5,101.9,99.1,99.45,2238899
G5,20210301,47.11,47.14,47.08,47.14,21112
GABRIEL,20210301,117,117,115.05,116.15,215627
GAEL,20210301,126.7,134.7,125.3,131.85,555761
GAIL,20210301,144.1,145.65,142.5,144.5,16859409
GAL,20210301,2.45,2.5,2.35,2.45,101270
GALAXYSURF,20210301,2210,2350,2210,2332.45,61072
GALLANTT,20210301,49.65,52.9,48.95,50.3,122799
GALLISPAT,20210301,41,41.8,40.2,40.8,21851
